Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
15,1326.0,21.297,24.163,1009.7942,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1326.0,0.0
16,1376.0,21.297,24.155,1009.76733,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1376.0,0.0
17,1427.0,21.287,24.148,1009.7488,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1427.0,0.0
18,1478.0,21.265,24.148,1009.7488,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1478.0,0.0
19,1528.0,21.287,24.148,1009.7936,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1528.0,0.0
20,1580.0,21.276,24.148,1009.7531,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1580.0,0.0
21,1631.0,21.297,24.155,1009.72626,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1631.0,0.0
22,1682.0,21.297,24.155,1009.72626,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1682.0,0.0
23,1732.0,21.287,24.155,1009.7175,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1732.0,0.0
24,1783.0,21.297,24.148,1009.7397,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1783.0,0.0
25,1835.0,21.276,24.155,1009.76227,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1835.0,0.0
26,1885.0,21.287,24.155,1009.76227,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1885.0,0.0
27,1936.0,21.287,24.163,1009.7531,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1936.0,0.0
28,1987.0,21.276,24.14,1009.78455,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,1987.0,0.0
29,2038.0,21.287,24.14,1009.78455,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2038.0,0.0
30,2088.0,21.276,24.155,1009.7441,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2088.0,0.0
31,2140.0,21.287,24.148,1009.7481,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2140.0,0.0
32,2191.0,21.276,24.155,1009.73065,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2191.0,0.0
33,2241.0,21.265,24.155,1009.73065,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2241.0,0.0
34,2292.0,21.276,24.148,1009.7347,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2292.0,0.0
35,2343.0,21.297,24.148,1009.7036,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2343.0,0.0
36,2394.0,21.308,24.14,1009.66797,1.1922,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2394.0,0.0
37,2445.0,21.276,24.148,1009.66797,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2445.0,0.0
38,2496.0,21.287,24.155,1009.78015,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2496.0,0.0
39,2547.0,21.297,24.155,1009.7255,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2547.0,0.0
40,2597.0,21.287,24.148,1009.73065,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2597.0,0.0
41,2649.0,21.297,24.148,1009.73065,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2649.0,0.0
42,2700.0,21.265,24.14,1009.71643,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2700.0,0.0
43,2750.0,21.265,24.14,1009.76154,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2750.0,0.0
44,2801.0,21.287,24.148,1009.76154,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2801.0,0.0
45,2852.0,21.297,24.163,1009.7703,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2852.0,0.0
46,2903.0,21.297,24.148,1009.70294,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2903.0,0.0
47,2954.0,21.287,24.155,1009.7347,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2954.0,0.0
48,3005.0,21.265,24.155,1009.7347,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3005.0,0.0
49,3056.0,21.287,24.163,1009.7255,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3056.0,0.0
50,3106.0,21.287,24.148,1009.7441,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3106.0,0.0
51,3161.0,21.276,24.163,1009.7127,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3161.0,0.0
52,3211.0,21.297,24.155,1009.7127,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3211.0,0.0
53,3262.0,21.287,24.14,1009.71204,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3262.0,0.0
54,3313.0,21.308,24.163,1009.7703,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3313.0,0.0
55,3364.0,21.287,24.148,1009.7171,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3364.0,0.0
56,3415.0,21.276,24.148,1009.7171,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3415.0,0.0
57,3466.0,21.297,24.148,1009.70764,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3466.0,0.0
58,3517.0,21.287,24.163,1009.7434,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3517.0,0.0
59,3567.0,21.308,24.148,1009.7434,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3567.0,0.0
60,3618.0,21.297,24.155,1009.68506,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3618.0,0.0
61,3670.0,21.276,24.148,1009.71643,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3670.0,0.0
62,3720.0,21.287,24.14,1009.71204,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3720.0,0.0
63,3771.0,21.308,24.148,1009.71204,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3771.0,0.0
64,3822.0,21.287,24.155,1009.7481,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3822.0,0.0
65,3873.0,21.287,24.155,1009.7525,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3873.0,0.0
66,3923.0,21.297,24.148,1009.7036,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3923.0,0.0
67,3975.0,21.308,24.14,1009.7036,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3975.0,0.0
68,4026.0,21.308,24.155,1009.7212,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4026.0,0.0
69,4076.0,21.297,24.155,1009.71643,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4076.0,0.0
70,4127.0,21.287,24.155,1009.67163,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4127.0,0.0
71,4178.0,21.308,24.155,1009.67163,1.1922,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4178.0,0.0
72,4229.0,21.276,24.155,1009.7391,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4229.0,0.0
73,4280.0,21.287,24.148,1009.65814,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4280.0,0.0
74,4331.0,21.287,24.155,1009.65814,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4331.0,0.0
75,4382.0,21.287,24.155,1009.766,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4382.0,0.0
76,4432.0,21.287,24.155,1009.7434,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4432.0,0.0
77,4484.0,21.297,24.155,1009.7212,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4484.0,0.0
78,4535.0,21.297,24.155,1009.7212,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4535.0,0.0
79,4585.0,21.287,24.132,1009.7525,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4585.0,0.0
80,4636.0,21.287,24.14,1009.72485,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4636.0,0.0
81,4687.0,21.308,24.14,1009.7209,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4687.0,0.0
82,4738.0,21.287,24.155,1009.7209,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4738.0,0.0
83,4789.0,21.297,24.14,1009.7748,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4789.0,0.0
84,4840.0,21.265,24.14,1009.68445,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4840.0,0.0
85,4891.0,21.287,24.155,1009.7569,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4891.0,0.0
86,4941.0,21.308,24.14,1009.7569,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4941.0,0.0
87,4993.0,21.297,24.14,1009.7569,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4993.0,0.0
88,5044.0,21.287,24.148,1009.7748,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5044.0,0.0
89,5094.0,21.287,24.148,1009.7748,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5094.0,0.0
90,5145.0,21.287,24.14,1009.70294,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5145.0,0.0
91,5196.0,21.276,24.14,1009.7343,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5196.0,0.0
92,5248.0,21.297,24.155,1009.78827,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5248.0,0.0
93,5298.0,21.276,24.155,1009.78827,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5298.0,0.0
94,5349.0,21.297,24.148,1009.7299,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5349.0,0.0
95,5400.0,21.308,24.148,1009.7343,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5400.0,0.0
96,5450.0,21.276,24.148,1009.78394,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5450.0,0.0
97,5501.0,21.308,24.14,1009.78394,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5501.0,0.0
98,5553.0,21.287,24.14,1009.7434,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5553.0,0.0
99,5603.0,21.276,24.14,1009.79236,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5603.0,0.0
100,5654.0,21.276,24.148,1009.6895,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5654.0,0.0
101,5705.0,21.319,24.155,1009.6895,1.1922,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5705.0,0.0
102,5756.0,21.297,24.14,1009.73834,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5756.0,0.0
103,5807.0,21.297,24.148,1009.7478,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5807.0,0.0
104,5858.0,21.287,24.155,1009.7478,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5858.0,0.0
105,5909.0,21.276,24.148,1009.7434,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5909.0,0.0
106,5959.0,21.287,24.14,1009.7209,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5959.0,0.0
107,6010.0,21.287,24.14,1009.698,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6010.0,0.0
108,6062.0,21.276,24.148,1009.698,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6062.0,0.0
109,6113.0,21.265,24.132,1009.7697,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6113.0,0.0
110,6163.0,21.297,24.132,1009.73834,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6163.0,0.0
111,6214.0,21.287,24.148,1009.7703,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6214.0,0.0
112,6265.0,21.297,24.148,1009.7703,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6265.0,0.0
113,6316.0,21.287,24.148,1009.7519,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6316.0,0.0
114,6367.0,21.287,24.14,1009.78314,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6367.0,0.0
115,6418.0,21.308,24.14,1009.72485,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6418.0,0.0
116,6468.0,21.276,24.14,1009.72485,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6468.0,0.0
117,6519.0,21.308,24.148,1009.74274,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6519.0,0.0
118,6571.0,21.287,24.132,1009.77875,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6571.0,0.0
119,6622.0,21.308,24.148,1009.77875,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6622.0,0.0
120,6672.0,21.297,24.155,1009.7562,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6672.0,0.0
121,6723.0,21.276,24.14,1009.7606,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6723.0,0.0
122,6774.0,21.287,24.148,1009.78314,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6774.0,0.0
123,6824.0,21.297,24.14,1009.78314,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6824.0,0.0
124,6876.0,21.287,24.14,1009.7876,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6876.0,0.0
125,6927.0,21.287,24.14,1009.7606,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6927.0,0.0
126,6977.0,21.297,24.14,1009.7876,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6977.0,0.0
127,7028.0,21.276,24.14,1009.7876,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7028.0,0.0
128,7079.0,21.287,24.14,1009.74274,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7079.0,0.0
129,7131.0,21.287,24.148,1009.74274,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7131.0,0.0
130,7181.0,21.308,24.14,1009.72485,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7181.0,0.0
131,7232.0,21.297,24.14,1009.72485,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7232.0,0.0
132,7283.0,21.308,24.148,1009.7478,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7283.0,0.0
133,7333.0,21.287,24.14,1009.72015,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7333.0,0.0
134,7385.0,21.308,24.148,1009.72015,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7385.0,0.0
135,7436.0,21.297,24.14,1009.7114,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7436.0,0.0
136,7486.0,21.287,24.155,1009.7336,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7486.0,0.0
137,7537.0,21.297,24.14,1009.71576,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7537.0,0.0
138,7588.0,21.297,24.14,1009.71576,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7588.0,0.0
139,7640.0,21.308,24.14,1009.72925,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7640.0,0.0
140,7690.0,21.297,24.148,1009.72925,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7690.0,0.0
141,7741.0,21.287,24.14,1009.7697,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7741.0,0.0
142,7792.0,21.308,24.148,1009.7697,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7792.0,0.0
143,7842.0,21.308,24.148,1009.72485,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7842.0,0.0
144,7894.0,21.287,24.132,1009.72485,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7894.0,0.0
145,7945.0,21.308,24.132,1009.7653,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7945.0,0.0
146,7995.0,21.297,24.14,1009.7653,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7995.0,0.0
147,8046.0,21.287,24.14,1009.72485,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8046.0,0.0
148,8097.0,21.308,24.125,1009.68884,1.1922,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8097.0,0.0
149,8148.0,21.319,24.14,1009.68884,1.1922,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8148.0,0.0
150,8199.0,21.287,24.132,1009.698,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8199.0,0.0
151,8250.0,21.297,24.14,1009.78314,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8250.0,0.0
152,8301.0,21.297,24.132,1009.72925,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8301.0,0.0
153,8351.0,21.308,24.132,1009.72925,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8351.0,0.0
154,8402.0,21.297,24.14,1009.7114,1.1923,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8402.0,0.0
155,8454.0,21.297,24.14,1009.74274,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8454.0,0.0
156,8504.0,21.297,24.14,1009.7562,1.1924,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8504.0,0.0
157,8559.0,21.276,24.14,1009.7562,1.1925,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,8559.0,0.0
158,8609.0,21.297,24.14,1009.7606,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8609.0,0.0
159,8660.0,21.297,24.132,1009.7067,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8660.0,0.0
160,8712.0,21.297,24.132,1009.72015,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8712.0,0.0
161,8763.0,21.308,24.125,1009.72015,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8763.0,0.0
162,8813.0,21.287,24.132,1009.77405,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8813.0,0.0
163,8864.0,21.297,24.14,1009.77405,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8864.0,0.0
164,8915.0,21.297,24.132,1009.7606,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8915.0,0.0
165,8967.0,21.297,24.132,1009.7606,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,8967.0,0.0
166,9017.0,21.308,24.155,1009.79193,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9017.0,0.0
167,9068.0,21.297,24.14,1009.7336,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9068.0,0.0
168,9119.0,21.287,24.125,1009.7336,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9119.0,0.0
169,9170.0,21.308,24.132,1009.801,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9170.0,0.0
170,9222.0,21.308,24.132,1009.76904,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9222.0,0.0
171,9272.0,21.319,24.132,1009.74274,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9272.0,0.0
172,9323.0,21.308,24.125,1009.74274,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9323.0,0.0
173,9374.0,21.308,24.132,1009.7697,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9374.0,0.0
174,9425.0,21.319,24.125,1009.72455,1.1922,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9425.0,0.0
175,9476.0,21.287,24.14,1009.6976,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9476.0,0.0
176,9527.0,21.297,24.132,1009.6976,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9527.0,0.0
177,9578.0,21.297,24.132,1009.738,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9578.0,0.0
178,9629.0,21.308,24.14,1009.71954,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9629.0,0.0
179,9679.0,21.297,24.132,1009.80945,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9679.0,0.0
180,9731.0,21.287,24.148,1009.80945,1.1925,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9731.0,0.0
181,9782.0,21.308,24.14,1009.765,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9782.0,0.0
182,9833.0,21.287,24.14,1009.733,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9833.0,0.0
183,9883.0,21.297,24.132,1009.733,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9883.0,0.0
184,9934.0,21.308,24.132,1009.7286,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9934.0,0.0
185,9986.0,21.297,24.125,1009.75555,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,9986.0,0.0
186,10040.0,21.297,24.125,1009.78687,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10040.0,0.0
187,10091.0,21.308,24.14,1009.78687,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10091.0,0.0
188,10142.0,21.308,24.148,1009.75555,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10142.0,0.0
189,10193.0,21.297,24.14,1009.7464,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10193.0,0.0
190,10244.0,21.287,24.14,1009.77344,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10244.0,0.0
191,10295.0,21.308,24.132,1009.77344,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10295.0,0.0
192,10346.0,21.287,24.132,1009.7464,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10346.0,0.0
193,10397.0,21.287,24.132,1009.76904,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10397.0,0.0
194,10448.0,21.308,24.132,1009.72455,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10448.0,0.0
195,10499.0,21.308,24.132,1009.72455,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10499.0,0.0
196,10550.0,21.308,24.132,1009.765,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10550.0,0.0
197,10601.0,21.308,24.125,1009.7464,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10601.0,0.0
198,10652.0,21.308,24.132,1009.7606,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10652.0,0.0
199,10703.0,21.297,24.14,1009.7606,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10703.0,0.0
200,10754.0,21.297,24.125,1009.75555,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10754.0,0.0
201,10805.0,21.276,24.14,1009.72485,1.1924,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10805.0,0.0
202,10856.0,21.308,24.125,1009.7343,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,0.0,0.0,10856.0,0.0
203,10907.0,21.308,24.125,1009.7343,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,1.0,0.0,10907.0,0.0
204,10958.0,21.297,24.14,1009.7209,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,1.0,0.0,10958.0,0.0
205,11009.0,21.308,24.117,1009.71576,1.1923,0.0,20.0,0.0,348.0,0.0,1001.96,1.0,0.0,11009.0,0.0
