Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
40,52008.0,21.909,22.82,1009.968,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2088.0,0.0
41,52060.0,21.909,22.82,1009.98157,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2140.0,0.0
42,52110.0,21.887,22.812,1009.98157,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2190.0,0.0
43,52161.0,21.898,22.82,1010.0078,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2241.0,0.0
44,52212.0,21.909,22.828,1009.9772,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2292.0,0.0
45,52263.0,21.887,22.828,1009.9597,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2343.0,0.0
46,52314.0,21.898,22.835,1009.9597,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2394.0,0.0
47,52365.0,21.898,22.835,1009.98157,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2445.0,0.0
48,52416.0,21.898,22.82,1009.97314,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2496.0,0.0
49,52467.0,21.919,22.828,1009.9772,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2547.0,0.0
50,52517.0,21.887,22.828,1009.9772,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2597.0,0.0
51,52569.0,21.898,22.835,1009.98224,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2649.0,0.0
52,52620.0,21.909,22.828,1009.9367,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2700.0,0.0
53,52671.0,21.887,22.82,1009.9589,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2751.0,0.0
54,52721.0,21.887,22.828,1009.9589,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2801.0,0.0
55,52772.0,21.898,22.828,1009.95013,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2852.0,0.0
56,52824.0,21.876,22.82,1009.9637,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2904.0,0.0
57,52875.0,21.909,22.828,1009.9637,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,2955.0,0.0
58,52925.0,21.919,22.82,1009.968,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3005.0,0.0
59,52976.0,21.887,22.82,1009.9498,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3056.0,0.0
60,53027.0,21.909,22.812,1009.995,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3107.0,0.0
61,53078.0,21.898,22.828,1009.995,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3158.0,0.0
62,53129.0,21.919,22.82,1009.9903,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3209.0,0.0
63,53180.0,21.919,22.828,1010.0042,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3260.0,0.0
64,53231.0,21.898,22.805,1009.9191,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3311.0,0.0
65,53281.0,21.919,22.828,1009.9191,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3361.0,0.0
66,53332.0,21.909,22.828,1010.00854,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3412.0,0.0
67,53384.0,21.909,22.828,1009.96735,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3464.0,0.0
68,53435.0,21.909,22.835,1010.0122,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3515.0,0.0
69,53485.0,21.909,22.82,1010.0122,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3565.0,0.0
70,53536.0,21.887,22.828,1009.9768,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3616.0,0.0
71,53587.0,21.887,22.805,1009.9994,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3667.0,0.0
72,53639.0,21.898,22.82,1009.9994,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3719.0,0.0
73,53689.0,21.919,22.828,1009.9852,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3769.0,0.0
74,53740.0,21.898,22.828,1009.97174,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3820.0,0.0
75,53791.0,21.909,22.828,1009.9941,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3871.0,0.0
76,53842.0,21.919,22.82,1009.9941,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3922.0,0.0
77,53893.0,21.919,22.82,1009.9403,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3973.0,0.0
78,53944.0,21.93,22.828,1009.98047,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4024.0,0.0
79,53995.0,21.93,22.835,1010.03015,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4075.0,0.0
80,54046.0,21.909,22.82,1010.03015,1.1903,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4126.0,0.0
81,54096.0,21.898,22.828,1009.9539,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4176.0,0.0
82,54148.0,21.919,22.812,1009.9455,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4228.0,0.0
83,54199.0,21.919,22.828,1009.9725,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4279.0,0.0
84,54250.0,21.93,22.828,1009.9725,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4330.0,0.0
85,54300.0,21.919,22.835,1009.96265,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4380.0,0.0
86,54351.0,21.909,22.82,1009.9903,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4431.0,0.0
87,54403.0,21.909,22.828,1009.9903,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4483.0,0.0
88,54454.0,21.93,22.812,1009.98083,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4534.0,0.0
89,54504.0,21.93,22.828,1010.0025,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4584.0,0.0
90,54555.0,21.909,22.835,1009.98456,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4635.0,0.0
91,54606.0,21.919,22.828,1009.98456,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4686.0,0.0
92,54657.0,21.93,22.835,1009.9941,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4737.0,0.0
93,54708.0,21.909,22.828,1009.9576,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4788.0,0.0
94,54759.0,21.909,22.828,1010.0075,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4839.0,0.0
