Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
0,213316.0,21.222,24.01,1009.8035,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,51.0,0.0
1,213367.0,21.201,24.003,1009.78564,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,102.0,0.0
2,213419.0,21.201,23.995,1009.77655,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,154.0,0.0
3,213470.0,21.222,24.01,1009.808,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,205.0,0.0
4,213520.0,21.222,23.995,1009.808,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,255.0,0.0
5,213571.0,21.211,23.995,1009.812,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,306.0,0.0
6,213622.0,21.211,24.01,1009.8029,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,357.0,0.0
7,213673.0,21.211,24.018,1009.8029,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,408.0,0.0
8,213725.0,21.222,24.003,1009.7675,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,460.0,0.0
9,213776.0,21.211,24.01,1009.8164,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,511.0,0.0
10,213827.0,21.211,24.01,1009.83484,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,562.0,0.0
11,213878.0,21.211,24.003,1009.83484,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,613.0,0.0
12,213928.0,21.222,24.01,1009.78094,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,663.0,0.0
13,213980.0,21.211,24.01,1009.79846,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,715.0,0.0
14,214031.0,21.201,24.01,1009.79846,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,766.0,0.0
15,214082.0,21.211,24.01,1009.79846,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,817.0,0.0
16,214133.0,21.211,23.995,1009.79376,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,868.0,0.0
17,214184.0,21.211,24.01,1009.84296,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,919.0,0.0
18,214236.0,21.222,24.01,1009.8386,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,971.0,0.0
19,214286.0,21.201,24.01,1009.8386,1.1929,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1021.0,0.0
20,214337.0,21.211,24.01,1009.81165,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1072.0,0.0
21,214388.0,21.211,24.01,1009.8208,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1123.0,0.0
22,214439.0,21.233,24.025,1009.8477,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1174.0,0.0
23,214491.0,21.211,24.018,1009.8477,1.1929,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1226.0,0.0
24,214542.0,21.222,24.003,1009.81165,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1277.0,0.0
25,214593.0,21.233,23.995,1009.8295,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1328.0,0.0
26,214644.0,21.222,24.025,1009.8295,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1379.0,0.0
27,214694.0,21.222,24.01,1009.80255,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1429.0,0.0
28,214746.0,21.211,24.01,1009.84705,1.1929,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1481.0,0.0
29,214797.0,21.222,24.003,1009.84296,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1532.0,0.0
30,214848.0,21.233,24.018,1009.84296,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1583.0,0.0
31,214899.0,21.222,24.01,1009.84705,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1634.0,0.0
32,214950.0,21.201,24.018,1009.8336,1.1929,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1685.0,0.0
33,215002.0,21.222,24.025,1009.7975,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1737.0,0.0
34,215052.0,21.222,24.01,1009.7975,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1787.0,0.0
35,215103.0,21.222,24.01,1009.8201,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1838.0,0.0
36,215154.0,21.233,24.033,1009.8295,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1889.0,0.0
37,215205.0,21.222,24.003,1009.79315,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1940.0,0.0
38,215257.0,21.233,24.018,1009.79315,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,1992.0,0.0
39,215308.0,21.233,24.018,1009.8201,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2043.0,0.0
40,215359.0,21.222,24.01,1009.81976,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2094.0,0.0
41,215410.0,21.222,24.01,1009.8201,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2145.0,0.0
42,215460.0,21.233,24.01,1009.8201,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2195.0,0.0
43,215512.0,21.233,24.003,1009.8336,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2247.0,0.0
44,215563.0,21.211,24.025,1009.83795,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2298.0,0.0
45,215614.0,21.211,24.003,1009.83795,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2349.0,0.0
46,215665.0,21.222,24.018,1009.87396,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2400.0,0.0
47,215716.0,21.211,24.01,1009.81537,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2451.0,0.0
48,215768.0,21.222,24.01,1009.83795,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2503.0,0.0
49,215818.0,21.233,24.018,1009.83795,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2553.0,0.0
50,215869.0,21.233,24.018,1009.77057,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2604.0,0.0
51,215920.0,21.222,24.025,1009.81537,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2655.0,0.0
52,215971.0,21.211,24.018,1009.8109,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2706.0,0.0
53,216023.0,21.233,24.01,1009.8109,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2758.0,0.0
54,216074.0,21.233,24.033,1009.84705,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2809.0,0.0
55,216125.0,21.222,24.025,1009.8019,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2860.0,0.0
56,216176.0,21.222,24.01,1009.8063,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2911.0,0.0
57,216226.0,21.244,24.025,1009.8063,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,2961.0,0.0
58,216278.0,21.233,24.018,1009.7928,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3013.0,0.0
59,216329.0,21.254,24.018,1009.7928,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3064.0,0.0
60,216380.0,21.233,24.018,1009.7928,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3115.0,0.0
61,216431.0,21.233,24.018,1009.7969,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3166.0,0.0
62,216482.0,21.222,24.01,1009.7834,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3217.0,0.0
63,216534.0,21.222,24.003,1009.7928,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3269.0,0.0
64,216585.0,21.222,24.01,1009.7928,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3320.0,0.0
65,216635.0,21.244,24.025,1009.77423,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3370.0,0.0
66,216686.0,21.222,24.01,1009.8103,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3421.0,0.0
67,216737.0,21.244,24.01,1009.8013,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3472.0,0.0
68,216788.0,21.244,24.018,1009.8013,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3523.0,0.0
69,216840.0,21.211,24.018,1009.7969,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3575.0,0.0
70,216891.0,21.244,24.018,1009.77423,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3626.0,0.0
71,216942.0,21.254,24.01,1009.7834,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3677.0,0.0
72,216992.0,21.233,24.025,1009.7834,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3727.0,0.0
73,217043.0,21.233,24.018,1009.7699,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3778.0,0.0
74,217095.0,21.244,24.003,1009.78784,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3830.0,0.0
75,217146.0,21.222,24.018,1009.8103,1.1928,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3881.0,0.0
76,217197.0,21.244,24.018,1009.8103,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3932.0,0.0
77,217248.0,21.233,24.018,1009.77423,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,3983.0,0.0
78,217303.0,21.244,24.025,1009.8234,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,4038.0,0.0
79,217357.0,21.233,24.018,1009.8147,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,4092.0,0.0
80,217408.0,21.233,24.018,1009.8147,1.1927,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,4143.0,0.0
81,217459.0,21.244,24.018,1009.77423,1.1926,0.0,35.37,0.0,677.0,0.0,1945.42,0.0,0.0,4194.0,0.0
