Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
46,267718.0,20.943,24.659,1009.77826,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2400.0,0.0
47,267768.0,20.954,24.651,1009.77826,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2450.0,0.0
48,267820.0,20.965,24.674,1009.78265,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2502.0,0.0
49,267871.0,20.943,24.659,1009.77765,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2553.0,0.0
50,267922.0,20.943,24.666,1009.71094,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2604.0,0.0
51,267973.0,20.965,24.666,1009.71094,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2655.0,0.0
52,268024.0,20.933,24.643,1009.7466,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2706.0,0.0
53,268076.0,20.954,24.651,1009.72815,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2758.0,0.0
54,268126.0,20.965,24.659,1009.782,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2808.0,0.0
55,268177.0,20.943,24.674,1009.782,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2859.0,0.0
56,268228.0,20.954,24.666,1009.7506,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2910.0,0.0
57,268279.0,20.965,24.659,1009.7372,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,2961.0,0.0
58,268331.0,20.954,24.659,1009.7372,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3013.0,0.0
59,268382.0,20.943,24.666,1009.818,1.1939,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3064.0,0.0
60,268433.0,20.954,24.651,1009.76416,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3115.0,0.0
61,268483.0,20.954,24.659,1009.73315,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3165.0,0.0
62,268534.0,20.965,24.651,1009.73315,1.1937,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3216.0,0.0
63,268585.0,20.965,24.674,1009.78705,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3267.0,0.0
64,268637.0,20.954,24.666,1009.7864,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3319.0,0.0
65,268688.0,20.954,24.659,1009.7594,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3370.0,0.0
66,268742.0,20.943,24.651,1009.7594,1.1938,0.0,35.0,0.0,669.0,0.0,1922.94,0.0,0.0,3424.0,0.0
67,268793.0,20.943,24.659,1009.7864,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3475.0,0.0
68,268844.0,20.954,24.666,1009.7506,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3526.0,0.0
69,268895.0,20.965,24.659,1009.782,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3577.0,0.0
70,268946.0,20.954,24.659,1009.782,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3628.0,0.0
